Entity,Code,Year,Deaths - Neoplasms - Sex: Both - Age: Under 5 (Rate),Deaths - Neoplasms - Sex: Both - Age: Age-standardized (Rate),Deaths - Neoplasms - Sex: Both - Age: All Ages (Rate),Deaths - Neoplasms - Sex: Both - Age: 70+ years (Rate),Deaths - Neoplasms - Sex: Both - Age: 5-14 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 50-69 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 15-49 years (Rate),Deaths - Prostate cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Breast cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Pancreatic cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Brain and nervous system cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Lip and oral cavity cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Colon and rectum cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Gallbladder and biliary tract cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Liver cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Larynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Ovarian cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Thyroid cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Uterine cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Bladder cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Cervical cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Kidney cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Stomach cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Nasopharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Testicular cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Other pharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Esophageal cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Non-melanoma skin cancer - Sex: Both - Age: Age-standardized (Rate),"Deaths - Tracheal, bronchus, and lung cancer - Sex: Both - Age: Age-standardized (Rate)"
Austria,AUT,2006,2.948928623,125.3098024,223.6498698,1185.095036,2.687788447,326.150136,25.35972243,6.882044328,10.70722748,8.775924033,3.594442141,1.842437541,14.77955609,2.434933917,5.139732189,1.011424889,3.550300336,0.499902066,1.340112729,3.332226906,1.832501612,3.509791724,7.086972605,0.44882932,0.125544013,1.344559169,2.264161383,0.654623678,22.44941041
Austria,AUT,2007,2.884222776,125.5598938,227.5147408,1194.702462,2.496192182,330.2508066,25.43537064,6.821169689,10.74230568,8.968357459,3.589267808,1.837823474,14.51397573,2.443233659,5.044722689,1.001553005,3.517353078,0.486398743,1.332494069,3.311099692,1.803739799,3.469787642,6.964934649,0.46243767,0.127618879,1.373571629,2.281154758,0.684156754,22.90821857
Austria,AUT,2008,2.919900322,124.8919346,229.7480518,1196.531475,2.46287083,329.8323134,25.0238166,6.782680094,10.60280071,9.090196541,3.568771813,1.818109424,14.12508305,2.413029256,5.037920307,0.951304874,3.484005118,0.469367735,1.317334121,3.275542555,1.742425445,3.404477323,6.806933267,0.471030201,0.12078371,1.366937674,2.26842054,0.722999238,23.10439756
Austria,AUT,2009,2.985893788,127.4954604,238.08267,1204.088312,2.625820265,338.7196909,25.93399046,6.782694272,10.69247399,9.41703484,3.672956695,1.85682573,14.14469571,2.43446124,5.236580945,0.961214353,3.441008758,0.470150136,1.303705997,3.283352634,1.73315956,3.432153551,6.881659559,0.48565286,0.125681895,1.442322429,2.37168004,0.770094413,24.24125039
Austria,AUT,2010,2.994702962,126.8275583,241.0411119,1183.117548,2.50852861,333.5791397,25.73945136,6.721876896,10.45074526,9.616868537,3.683769377,1.853625728,13.82425848,2.397048724,5.310962545,0.936052672,3.340742962,0.455240167,1.251332105,3.266376086,1.700705208,3.34457182,6.696802044,0.484153772,0.130182444,1.44567263,2.361973826,0.785868105,24.49810136
Austria,AUT,2011,2.878505347,126.9946801,244.9767392,1188.320664,2.443999567,327.3698577,25.27712643,6.63154081,10.62525222,9.813763063,3.689600322,1.824086375,13.62752991,2.394801535,5.303584435,0.911698734,3.412095464,0.44935725,1.258869506,3.276417804,1.720902055,3.294797776,6.631301496,0.481920908,0.126086638,1.432128155,2.314843417,0.803442444,24.68315413
Austria,AUT,2012,2.70374802,125.9507442,246.7204021,1185.709556,2.557946842,320.7683251,24.34396583,6.566532358,10.34848747,9.867382146,3.713951809,1.791420697,13.34606299,2.3471209,5.337710713,0.907532615,3.333688787,0.441143592,1.228660813,3.268725288,1.654612829,3.204745073,6.49975406,0.473323382,0.12373256,1.444691368,2.334161408,0.807789416,24.90121623
Austria,AUT,2013,2.640664951,124.7987158,247.2859041,1179.656063,2.610855586,315.6582898,23.61697176,6.550402431,10.08796005,9.896331153,3.728914392,1.774314095,13.09072156,2.302997998,5.355976364,0.892172283,3.236034534,0.436897334,1.17921506,3.222200326,1.587226325,3.156190347,6.328833962,0.467226375,0.125921419,1.439334226,2.335341072,0.822552809,25.07945313
Austria,AUT,2014,2.595527491,124.1154348,248.4795437,1178.929315,2.559034172,311.5799858,23.33654472,6.509115576,10.08667339,9.979926831,3.740151584,1.757055583,12.87033634,2.261965603,5.33696804,0.858762762,3.230513095,0.414754598,1.179323838,3.2393556,1.580553902,3.129167102,6.169118974,0.45760512,0.128849707,1.460425268,2.30362799,0.821805094,25.13065678
Austria,AUT,2015,2.548896434,122.7212581,247.9756103,1179.362963,2.474244702,307.0241956,22.54141595,6.428187598,9.875939683,9.993514297,3.728108743,1.756729203,12.6410063,2.180723568,5.327692658,0.846536992,3.123050029,0.415902293,1.154625044,3.227293367,1.523317977,3.105575868,6.028169179,0.445380311,0.127613198,1.473045652,2.280601539,0.826300944,25.05985431
Austria,AUT,2016,2.583659831,121.1147357,246.1622099,1182.743033,2.37293804,301.9656211,21.72413732,6.461693012,9.698882112,9.933235289,3.722137612,1.737802243,12.45979732,2.150984217,5.226843333,0.836566996,3.123368743,0.426932499,1.130065068,3.234321843,1.473376512,3.090414703,5.771801963,0.417950801,0.124583308,1.461207909,2.246069694,0.790376484,24.65552524
Austria,AUT,2017,2.492235262,120.7491486,247.2917323,1182.663474,2.261691647,299.2358719,21.42762088,6.583184737,9.622787599,9.891153128,3.682492565,1.700323852,12.50662108,2.156692895,5.218259193,0.827169324,3.123142681,0.422173056,1.133461314,3.237886021,1.467740675,3.094187459,5.797634679,0.42231501,0.122165284,1.426323507,2.210647614,0.78211316,24.46304573
Azerbaijan,AZE,1990,9.043217145,112.700483,82.03758161,688.344633,7.945665048,321.9296953,28.1447091,3.229818639,6.383230656,3.705079966,3.602855723,0.911644252,7.852168822,1.44341093,7.342245067,2.420393806,1.399973299,0.393073188,1.224397353,2.288831428,2.558732439,2.624006418,23.63265606,0.154320307,0.04242746,0.316195075,8.457708941,0.638700234,18.75366828
Azerbaijan,AZE,1991,8.654607459,117.1952747,85.16382615,723.2210519,7.94679241,340.1595813,27.99869272,3.593655259,6.580852667,3.948438485,3.767148414,0.961746584,8.111830394,1.504057702,7.83555951,2.536712015,1.44006331,0.412493694,1.272240665,2.46755539,2.559367752,2.810619149,24.32340953,0.161136503,0.042434559,0.342291209,8.688120479,0.683164846,19.53328506
Azerbaijan,AZE,1992,8.437677116,124.6863632,89.8460749,780.5636278,8.345404403,367.4197213,29.25019832,3.949908301,6.964665546,4.263040644,4.029266116,1.02385194,8.652131377,1.58041486,8.515176621,2.854750886,1.50113155,0.44306497,1.350296675,2.685677466,2.652420147,3.059375037,25.80282211,0.172902159,0.044836524,0.374385976,9.232167618,0.741423309,20.5344826
Azerbaijan,AZE,1993,8.233217813,127.4101692,91.31856091,806.2254936,8.802971178,381.0544542,30.43110268,4.135830073,7.221244209,4.414256987,4.177014142,1.04833925,8.829909961,1.604460762,8.863588321,2.997697416,1.535564,0.459235211,1.378086815,2.782540675,2.719330347,3.177817174,26.1840829,0.1782414,0.044741736,0.386844042,9.404047865,0.766278031,20.44262477
Azerbaijan,AZE,1994,8.089534954,131.3609616,93.36699706,847.0962297,9.421356613,400.7721989,31.55452748,4.53047142,7.454277065,4.590602687,4.316269015,1.08039732,9.078773206,1.634089643,9.27844804,3.140561838,1.559908889,0.476137496,1.398155353,2.928377662,2.815540629,3.306683409,27.02207517,0.183176581,0.042496455,0.399302848,9.68072459,0.80219786,20.55256298
Azerbaijan,AZE,1995,7.991715747,128.0167884,90.33281425,837.9540458,9.820490164,393.1140312,31.76845386,4.513467469,7.513622374,4.483287423,4.219458319,1.05102061,8.877899374,1.589257171,9.072357326,3.131885133,1.569923621,0.469882248,1.376601935,2.860293629,2.810579725,3.217381293,26.1899494,0.177239207,0.040370899,0.380302059,9.395573187,0.78851668,19.30646989
Azerbaijan,AZE,1996,7.96975192,126.9570051,89.289847,845.7727876,10.63777612,392.6048679,32.27168095,4.588304869,7.697800917,4.47011886,4.194998,1.040314938,8.803097555,1.582059953,9.067747035,3.147818124,1.58794698,0.47105785,1.384182146,2.824925575,2.872931419,3.180961219,25.64231549,0.172708601,0.038965543,0.365137191,9.342517505,0.790723725,18.5160217
Azerbaijan,AZE,1997,7.971576781,124.9173452,87.5861034,838.8375913,11.54951075,384.9243464,32.29819215,4.690624585,7.83139417,4.408884711,4.14701559,1.022629427,8.627623963,1.557638999,8.967701238,3.126153453,1.581589486,0.46558631,1.368533312,2.773395982,2.916365492,3.129868103,24.82993512,0.167043002,0.037962355,0.347250055,9.148720463,0.79225682,17.73150461
Azerbaijan,AZE,1998,8.097984137,123.1571693,86.41548188,831.5340848,12.04104531,377.7741758,32.31004377,4.81605642,7.902874262,4.340396813,4.101838222,0.998557575,8.482529582,1.522792827,8.869231004,3.162321359,1.561315635,0.459597958,1.348409284,2.720810279,2.950433972,3.088074014,24.23857693,0.162025647,0.037103046,0.332334906,8.987384276,0.794221401,17.07411379
Azerbaijan,AZE,1999,8.210552853,120.5571595,85.32112637,801.169532,12.27209177,368.5004368,32.6014439,4.894127245,7.823039697,4.22155444,4.051856505,0.962563714,8.243880592,1.464450275,8.655948188,3.069918281,1.530957968,0.447344858,1.31732947,2.633501314,2.984846004,3.020665902,23.56187504,0.158079892,0.036615439,0.32180741,8.68245281,0.784642298,16.6388507
Azerbaijan,AZE,2000,8.273500758,117.1839843,83.92156502,763.1628774,12.42652659,359.5854707,33.0084448,4.668452041,7.66959842,4.117781749,4.01484728,0.924022549,7.975230424,1.407924517,8.433612727,2.841059916,1.530847503,0.435215017,1.293423233,2.498199843,3.057679872,2.947203386,22.71819843,0.155525629,0.036776433,0.313736012,8.336735868,0.762577173,16.20880324
Azerbaijan,AZE,2001,8.162839587,115.8898364,83.91126475,748.8173793,12.1799872,352.373385,32.99931217,4.607868465,7.645770865,4.082151084,3.996500443,0.896319076,7.885807367,1.378630271,8.321504996,2.765182555,1.530876813,0.432164711,1.274538093,2.444243746,3.17338124,2.934339805,22.45474746,0.153563102,0.036542942,0.310805769,8.140501785,0.7483609,16.03809971
Azerbaijan,AZE,2002,8.304941645,117.7584894,85.44598596,768.9284303,12.07151271,351.9480396,33.3520103,4.744710849,7.688966381,4.218975885,4.029990385,0.914673554,8.078172792,1.403196792,8.42205912,2.702212787,1.573526753,0.440606802,1.291534806,2.424540535,3.306515916,2.953180176,22.97709225,0.155240856,0.036708426,0.321074233,8.213310179,0.768569436,16.34278814
Azerbaijan,AZE,2003,8.529389137,120.3619866,87.79034819,785.3278804,11.86298036,351.9188742,34.21431407,4.958214506,7.775799842,4.625477604,4.059553023,0.969745834,8.324704014,1.425318743,8.560406701,2.608856025,1.639726542,0.442581331,1.311867139,2.464144024,3.464443163,2.922546964,23.4701568,0.165588821,0.037307127,0.348593825,8.246256513,0.786673313,16.81067089
Azerbaijan,AZE,2004,8.766715876,120.0747144,88.77992829,770.4478469,12.0103672,348.6596374,35.33302504,4.89876782,7.650825183,4.841939786,4.056995669,1.063964604,8.378758752,1.414411829,8.404321662,2.502319966,1.697465357,0.42639586,1.28623997,2.378897507,3.504873226,2.767431492,23.30195608,0.187127459,0.037886837,0.392271749,8.159179649,0.78385077,16.93132247
Azerbaijan,AZE,2005,8.725150972,121.1912075,90.36499035,772.1723125,11.95593337,344.3336434,35.9184879,4.860207521,7.604021138,4.904250299,4.106802691,1.129862711,8.495224699,1.488281065,8.281698276,2.471637961,1.73241026,0.42571852,1.324752743,2.394696573,3.530564973,2.690113766,23.49573746,0.204729223,0.039268053,0.421510308,8.278779436,0.829609779,17.31617852
Azerbaijan,AZE,2006,8.743644795,121.1051576,91.22592967,774.9538514,10.64671374,335.6568307,35.92821068,4.847328992,7.439255452,4.994851046,4.059964815,1.216932812,8.591474642,1.556378282,8.045270295,2.390506967,1.765056384,0.417217091,1.334516651,2.391986539,3.480265609,2.575398497,23.28240884,0.221463199,0.039214767,0.460689628,8.306756985,0.876175149,17.73825006
Azerbaijan,AZE,2007,8.638208246,118.8803666,90.97252542,752.9775121,9.97279028,322.0180109,35.84288149,4.815378102,7.193016412,4.983592911,3.981293402,1.330476425,8.517369393,1.63604179,7.604089351,2.230536643,1.7963796,0.39888254,1.332461165,2.337860352,3.421072519,2.374370112,22.38334629,0.249280259,0.038113452,0.507889969,8.121577765,0.932034669,17.76343292
Azerbaijan,AZE,2008,8.575130601,119.5252413,92.82759519,755.1146241,10.07744943,316.3158323,36.19366713,4.734092189,7.161252114,5.119157186,4.041296689,1.290949651,8.585579251,1.594141629,7.727991709,2.250208184,1.79786384,0.401241119,1.322256615,2.340653604,3.328719134,2.500681648,22.1845847,0.23795752,0.037942782,0.509288771,8.217181905,0.905611034,18.347188
Azerbaijan,AZE,2009,8.543498655,119.4733926,94.18207401,754.161912,9.873504964,307.8896127,36.14491507,4.651511116,7.129973433,5.199236161,4.049694366,1.27365607,8.618532329,1.564945036,7.76261898,2.238956771,1.80157617,0.400346546,1.313169789,2.333894687,3.244199592,2.570500423,21.91452388,0.231792114,0.037286035,0.512459166,8.266105267,0.890301025,18.68943791
Azerbaijan,AZE,2010,8.492253357,119.8321824,95.6650414,756.5123254,9.756981509,302.3982219,36.14884498,4.623433863,7.083036938,5.290640211,4.070719899,1.265021679,8.688006899,1.53950747,7.816653895,2.240286425,1.777300571,0.39945754,1.297109304,2.335898243,3.148681696,2.642725166,21.81645502,0.22769836,0.037165921,0.519389556,8.368509331,0.879494191,19.06864706
Azerbaijan,AZE,2011,8.403910327,119.569505,97.11873068,756.3584069,9.708880453,298.032284,35.91401573,4.463150284,6.997675159,5.363061433,4.069191625,1.248253962,8.697036243,1.508520569,7.840149845,2.231029487,1.769029145,0.39615549,1.276587677,2.311058597,3.043322583,2.693923827,21.6199255,0.222983067,0.036874685,0.522218226,8.477828292,0.862563347,19.36247841
Azerbaijan,AZE,2012,8.31423934,119.0984394,98.2182895,758.083805,9.334272308,296.9606315,35.49495661,4.404321583,6.926595518,5.421094739,4.047495582,1.233332976,8.697046888,1.484835077,7.879523181,2.216398534,1.758830707,0.393372922,1.256005173,2.297264662,2.947167522,2.73711956,21.32832041,0.21730023,0.036193151,0.521226438,8.520799861,0.853879511,19.52971855
Azerbaijan,AZE,2013,8.275464569,119.1968338,99.30242941,773.289025,9.180652931,295.4851046,34.7888167,4.753915981,6.768647278,5.532589787,4.026447073,1.240889757,8.781375037,1.481065952,7.964843261,2.198676201,1.727948762,0.389132208,1.213809564,2.345137416,2.791615063,2.782554146,20.90408679,0.211347732,0.035781134,0.519845769,8.530573471,0.872170836,19.73943532
Azerbaijan,AZE,2014,8.156810361,118.992907,100.4367664,784.6346195,9.162177254,297.0655666,34.20822187,4.923556083,6.724412872,5.601313831,4.009558138,1.235018343,8.803201896,1.471533467,8.033915013,2.17117113,1.722178345,0.38783842,1.197769829,2.358365958,2.713426771,2.814842761,20.57765446,0.206676126,0.034654008,0.513827398,8.528892691,0.877925762,19.73722155
Azerbaijan,AZE,2015,8.09125781,118.5726636,101.8781673,790.9961712,8.687749155,302.3301004,33.61163509,4.995673824,6.75596587,5.661786433,3.987969964,1.227180182,8.81599669,1.465346466,8.085310717,2.149865015,1.695562257,0.388373343,1.195307053,2.359701588,2.675039632,2.845181286,20.29041445,0.201781157,0.032547131,0.508292404,8.516161588,0.878437393,19.62877636
Azerbaijan,AZE,2016,7.944989863,119.9582981,104.6879222,826.0289403,8.673600003,308.355301,32.94457415,5.434551705,6.795165231,5.816766772,4.004603601,1.245406984,8.959978704,1.487567286,8.271135652,2.146526043,1.705711135,0.392619973,1.191752402,2.444652108,2.632079106,2.909607397,20.16981218,0.199766808,0.031031232,0.50611113,8.58108976,0.908587027,19.76390397
Azerbaijan,AZE,2017,7.7773897,120.6435709,107.1264486,842.5965776,8.747338697,313.154758,32.71988454,5.578294712,6.806261396,5.882163483,4.024968427,1.251300014,9.020044468,1.492719172,8.318255928,2.155943026,1.708735523,0.394404638,1.187272863,2.479700619,2.604951776,2.932814521,20.19453174,0.198863156,0.030905787,0.507020286,8.626764497,0.919337947,19.90452594
Bahamas,BHS,1990,6.128914359,150.4656302,92.90093297,1116.353119,4.701338748,376.98512,34.17605347,22.10934832,16.26319487,1.731381134,0.742080182,3.395719866,14.91846225,4.529248243,6.660889276,2.838637329,1.169380324,0.593113442,2.420204797,1.738810125,7.593994496,2.351028944,12.58761247,0.446151618,0.005464936,2.144470468,6.074613613,0.871909807,15.58281159
Bahamas,BHS,1991,5.926873979,147.3641432,92.38873759,1098.778871,4.780708284,365.8862521,34.48048568,21.84858615,15.85452576,1.812209987,0.790105894,3.286087752,14.68871507,4.289890749,6.555889962,2.797808633,1.219371624,0.576709051,2.365525163,1.686628109,7.504463469,2.255473587,12.19624094,0.445645059,0.005254529,2.05325422,5.839434046,0.855382688,15.16718908
Bahamas,BHS,1992,5.669912365,145.2142815,92.06634021,1089.319591,4.527400921,357.1994315,34.82216941,21.59451017,15.87277163,1.875021003,0.818693803,3.177240486,14.56161187,4.166898257,6.479898943,2.72783616,1.273882177,0.568996229,2.369676926,1.650777822,7.525915679,2.188788782,11.86944344,0.444777161,0.005173983,1.970127145,5.602493846,0.84191748,14.67249876
Bahamas,BHS,1993,5.402103673,146.1979094,93.48256818,1113.105531,4.651172353,356.1599065,35.17800269,22.77156048,16.03918997,1.895421884,0.825225968,3.130644406,14.52099875,4.291103647,6.603868554,2.694202928,1.22847536,0.569470004,2.339731369,1.682550234,7.507228867,2.193918306,11.63165955,0.450983678,0.004917361,1.978302571,5.522269081,0.858195997,14.31369571
Bahamas,BHS,1994,5.298786743,147.3596164,95.29182259,1136.600202,4.562258262,359.66401,35.51200259,23.12611949,16.07053185,2.010474389,0.872711731,3.147771611,14.84495548,4.103995789,6.457664927,2.769451145,1.442234299,0.563591085,2.391331626,1.679825322,7.42872591,2.191391596,11.69150752,0.461869703,0.005154219,1.96008263,5.492766228,0.861782898,14.62717522
Bahamas,BHS,1995,5.16050215,145.8260948,95.77646908,1130.836626,4.496154298,354.1320203,36.85939501,22.44084872,16.12911974,2.130663459,0.937283974,3.048365662,14.78466963,3.818132095,6.383661147,2.742851268,1.637436974,0.557586397,2.454062172,1.647858615,7.444260118,2.133345846,11.41796911,0.458967893,0.005686025,1.865399965,5.396964054,0.843189525,14.70725041
Bahamas,BHS,1996,5.05058726,149.9927588,99.16042071,1172.932631,4.375039259,367.5624409,37.14757526,23.29672575,17.11526529,2.413859691,1.073682975,3.065619634,15.25356701,3.616625287,6.543622042,2.765452223,1.942627396,0.57155805,2.655264597,1.671760672,7.722312388,2.102894415,11.56605697,0.483912637,0.006178005,1.83277866,5.421663212,0.852675229,14.98826807
Bahamas,BHS,1997,4.989499765,143.1694864,96.43739296,1118.612833,4.716361016,347.5286286,38.2787707,22.53464164,16.36515918,2.750638521,1.273013723,2.917678916,14.55082995,2.960666575,6.02630107,2.592133647,2.359032637,0.552708507,2.685291369,1.573868073,7.410162283,1.932669835,10.78838106,0.472725472,0.007693633,1.610696081,5.052319609,0.807977248,14.15359592
Bahamas,BHS,1998,4.931872122,141.2564985,96.53018739,1105.867494,4.930645982,341.5111949,39.18599386,22.64665454,16.26826837,3.025636959,1.4339587,2.866310152,14.27792233,2.665364656,5.880804032,2.537071315,2.584296088,0.548985459,2.709294616,1.558887943,7.157125612,1.840781819,10.37533656,0.474331017,0.008470888,1.568713542,4.870299414,0.796643311,13.79027737
Bahamas,BHS,1999,4.82631633,146.4747308,100.7210572,1159.36199,4.814137649,360.5418972,37.77274382,23.7805353,16.8834864,3.43095798,1.610113262,2.933380919,14.95254672,2.595761485,6.109766698,2.631950659,3.032679193,0.57537744,2.882017937,1.658592195,7.276293908,1.866358333,10.53229699,0.489757985,0.009195881,1.564766768,4.935976586,0.819475805,14.27356423
Bahamas,BHS,2000,4.757331496,145.7045147,101.6247276,1167.07516,4.621092453,354.6146906,37.81579777,24.04187041,16.99766744,3.658804388,1.692323096,2.838291418,14.90638754,2.44680458,6.063286891,2.525228902,3.236655186,0.570045051,2.873580331,1.651558662,7.107204092,1.825982789,10.1999697,0.491719096,0.01010776,1.513098245,4.796058961,0.814849865,14.0205308
Bahamas,BHS,2001,4.681151744,146.0413169,102.8865621,1180.951361,4.841284608,355.5907673,36.98006923,24.6750615,17.22342398,3.792832282,1.760295201,2.843075415,14.990398,2.319958063,5.852328657,2.526214831,3.273436753,0.550660541,2.84189415,1.664323645,6.802786567,1.796202833,10.08577306,0.486673695,0.010426095,1.490281463,4.840843338,0.842480837,14.17706002
Bahamas,BHS,2002,4.685682837,142.3612721,101.7973335,1151.971993,4.636568024,342.6353904,37.4183227,24.37738711,16.80135208,3.737621535,1.776136648,2.740649596,14.75002036,2.172299573,5.494755912,2.412054467,3.201021458,0.540396648,2.712435984,1.632671171,6.520407535,1.71242732,9.683561481,0.466217945,0.010339833,1.446899177,4.701620163,0.843291229,13.97410557
Bahamas,BHS,2003,4.628258401,140.9050379,102.3441874,1148.87295,4.336411282,332.3457938,38.50230553,23.93792843,16.76337991,3.712609216,1.817614579,2.663707102,14.81395302,2.020484372,5.347125111,2.607457335,3.229718075,0.530670656,2.703649952,1.624044804,6.404288986,1.68920241,9.35068069,0.487107316,0.010672989,1.460512329,4.573171143,0.819289159,13.92041923
